state,name,id,type,heatInput,load,co2Mass,so2Mass,noxMass,heatRate,co2Rate
PA,Gans Generating Facility,55377,Oil,1426794.49,140320.66,76923079.22586,388.27518,48428.256855,10.168099907739887,548.1949644896197
AR,Union Power Station,55380,Gas,92992514.69,13053208.92,5013476871.828615,25309.554315,502800.02877,7.124111416581846,384.0800298650713
VA,Commonwealth Chesapeake,55381,Oil,577711.346,58398.13,42526738.109835,229.517805,34297.03611,9.892634336065214,728.2208884057588
GA,Thomas A. Smith Energy Facility,55382,Gas,59196762.48,7902921.45,3191461973.93844,16111.6056,256597.27725000004,7.490491061378321,403.8331892996912
SC,Columbia Energy Center (SC),55386,Oil,22948916.03,2812133.34,1178048950.694535,5952.94797,128149.86028499999,8.160678479776497,418.9164624372097
WI,Rockgen Energy Center,55391,Oil,7025549.931,581230.95,378921194.557815,1911.4387950000003,112710.47877000002,12.087363776825718,651.9287979379196
IL,Zion Energy Center,55392,Oil,3723004.23,336338.56,202195462.99617,1013.3256450000001,59673.722115,11.069216179078605,601.1664645176872
CA,Metcalf Energy Center,55393,Gas,17211159.24,2399514.65,927899606.0445299,4684.703339999999,62860.66302000001,7.172766892671399,386.7030384851078
MS,Crossroads Energy Center (CPU),55395,Gas,2582303.116,197563.77,139218646.730325,703.9755600000001,103835.487915,13.070732128669139,704.6770100121344
OH,Washington Power Company LLC,55397,Gas,36289378.03,5095544.3,1956463712.8544698,9877.43028,132172.31857499998,7.121786386981269,383.9557852248424
CA,Elk Hills Power,55400,Gas,23992026.99,3799282.86,1293474705.8371499,6529.917630000001,70115.42146499999,6.31488306453708,340.45233100573876
OH,Rolling Hills Generating LLC,55401,Gas,15482829.65,1412994.78,834730724.97036,4214.78151,270391.025175,10.95745707567299,590.7528723994012
MI,Renaissance Power,55402,Gas,3857797.536,356531.32,207983732.394675,1049.613045,91223.802045,10.820360847961407,583.3533289436535
LA,Carville Energy Center,55404,Gas,20195788.35,2626227.17,1088811647.02425,5497.5410999999995,304448.56444499997,7.6900386153571025,414.5915705472844
NY,Athens Generating Company,55405,Oil,30836374.58,4438110.23,1662475286.294595,8392.368435,102584.4798,6.948086681479292,374.5908055768581
GA,Bobby C. Smith Jr. Energy Facility,55406,Gas,18317723.41,1650741.32,987560036.08491,4985.888760000001,66016.759635,11.0966649880673,598.2524482302957
AL,Calhoun Generating Facility,55409,Oil,5323776.326,497637.28,290852434.978845,1457.846295,88484.10334500001,10.69810590958941,584.466732433802
AL,Hillabee Energy Center,55411,Gas,35699453.73,5215329.48,1924652106.9111152,9715.951350000001,121427.619435,6.845100365547757,369.0374911675024
FL,Osprey Energy Center,55412,Gas,13731667.72,1932527.5,740311479.8825401,3737.6022,67050.950535,7.105548417810355,383.0794024315515
FL,Shady Hills,55414,Oil,7517581.43,735352.1,406643692.236405,3235.9288950000005,110451.58812,10.22310459166432,552.9918147189694
FL,Vandolah Power Project,55415,Oil,15527475.64,1500398.83,841002945.81489,96656.025825,218890.132725,10.348898792463068,560.5195958563164
IL,Raccoon Creek Power Plant,55417,Gas,30922.307,2688.14,1667197.37745,8.164665,372.853035,11.503235322565045,620.2048172528217
AR,Hot Spring Energy Facility,55418,Gas,24756818.53,3384343.7,1334706159.760875,6737.662995,112881.02955,7.315101752224516,394.37665854117444
LA,Plaquemine Cogen Facility,55419,Gas,57485345.29,10203070.63,2957785349.85672,9500.041319999998,416226.457035,5.634122057430077,289.8916862498206
LA,Bayou Cove Peaking Power Plant,55433,Gas,1668495.023,133250.46,89950634.12200502,455.40687,32350.217099999994,12.521495407970825,675.0493328278568
IL,"Elgin Energy Center, LLC",55438,Gas,1520217.984,129242.76,81959009.217645,413.67636000000005,39666.664125,11.762500150878857,634.1477790914169
VA,Tenaska Virginia Generating Station,55439,Oil,26761636.39,3771730.17,1444917756.62505,7726.494645,121645.343835,7.095321028757474,383.0914968726541
AL,Central Alabama Gen Station,55440,Oil,34291306.78,4713306.0,1848739248.0360003,9324.954614999999,125841.98164500002,7.27542552509852,392.23832444488016
MO,Columbia Energy Center (MO),55447,Gas,573380.253,46336.13,30911814.501104996,156.943005,12293.263935,12.37436646090211,667.1211968091637
MS,Magnolia Combined Cycle Plant,55451,Gas,38449167.0,5142911.56,2072892653.128155,10465.28616,206232.18042,7.476147810715999,403.0581955269235
CO,Fountain Valley Power Plant,55453,Gas,1168931.75,99405.5,63017513.492130004,318.42193499999996,49667.47156500001,11.759226099159504,633.9439315946302
AZ,Redhawk Generating Facility,55455,Gas,35277132.67,5117283.8,1901884925.858025,9601.64604,146416.937445,6.893722148066129,371.65906762060473
OK,McClain Energy Facility,55457,Gas,16112761.07,1491669.61,868679998.9680899,4386.239475,212319.39177000002,10.801829682646682,582.3541574786724
MI,Indeck-Niles Energy Center,55460,Gas,21291016.76,3366162.39,1147855364.5369651,5794.190595,56923.137195,6.32501177698679,340.9982144494714
OK,Redbud Power Plant,55463,Gas,30611669.71,4063513.64,1650351972.583125,8330.679855,188817.85715999999,7.533300592046247,406.1391492174553
TX,Deer Park Energy Center,55464,Gas,70840938.99,7158177.86,3819239339.0724597,19281.30999,277398.122115,9.896504442263186,533.5490977968602
LA,Ouachita Plant,55467,Gas,32620113.39,4290690.23,1758646551.46455,8877.712409999998,220328.02095,7.602532842367415,409.87497516560404
TX,South Houston Green Power Site,55470,Gas,46864211.26,1200181.23,2526556798.06353,57820.34316,233251.77846,39.04761221769815,2105.1460687012495
WY,Neil Simpson II (CT2),55477,Gas,241650.114,23100.02,13026988.812704999,66.22450500000001,6250.50465,10.461034838930875,563.9384213825356
SD,Lange,55478,Gas,300199.505,30222.95,16184546.90274,81.64665000000001,8630.95809,9.932832665242804,535.5052006088089
WY,Wygen I,55479,Coal,8747214.25,758956.6,832255474.3266,352880.45003999997,518077.02416999993,11.525315479172328,1096.5784793578446
TX,Forney Power Plant,55480,Gas,67708268.39,9562649.59,3650336243.8077445,18429.463275,1036909.733445,7.080492467360189,381.72853762465894
AZ,Mesquite Generating Station,55481,Gas,51194154.29,7260188.72,2760011082.895155,13933.454415,209717.58519,7.051353107250909,380.15693384002765
WA,Goldendale Generating Station,55482,Gas,10109493.25,1594158.17,545029135.8106651,2751.4921050000003,37164.647895,6.341587328188394,341.89150491300694
LA,Washington Parish Energy Center,55486,Gas,3486843.294,383615.34,187985473.19199,948.91551,40419.627675,9.089426126702858,490.0363817359076
IL,Goose Creek Power Plant,55496,Gas,63185.941,5290.82,3406496.911515,18.143700000000003,630.493575,11.942561077488934,643.8504639195814
CA,CalPeak Power - Vaca Dixon,55499,Gas,147277.18,13745.49,7780109.2785,39.91614,849.12516,10.714582019265956,566.0117812096913
OK,Tenaska Kiamichi Generating Station,55501,Gas,39564553.91,5045940.06,2133035662.0436554,10769.193135,597979.157415,7.840868785508324,422.7231470608582
IN,Lawrenceburg Energy Facility,55502,Gas,62947829.07,8743818.79,3393687022.959015,17133.095909999996,273995.27118000004,7.19912324143671,388.12412567838857
OH,Waterford Plant,55503,Gas,46791681.41,6790197.57,2522664228.70746,12734.155845000001,203280.20043,6.891063319973471,371.51558591651695
CO,Limon Generating Station,55504,Oil,1440222.519,112893.56,79150871.57406001,465.38590500000004,40981.17519,12.757348771710275,701.1105998788594
CO,Frank Knutson Station,55505,Oil,1738864.911,139657.48,94448637.88182001,661.3378650000001,24870.476775,12.450925729148198,676.2877139256701
CA,CalPeak Power - Panoche,55508,Gas,79789.433,7277.76,4247347.637130001,21.77244,420.93384000000003,10.963460322956514,583.6064444458185
CA,CalPeak Power - Border,55510,Gas,196474.246,18431.45,10470485.237235,53.523914999999995,1067.7567450000001,10.659728127738187,568.0771310577844
CA,Cuyamaca Peak Energy,55512,Gas,143833.034,13108.77,7633949.981594999,39.008955,673.1312700000001,10.972275354590858,582.3544071331635
CA,CalPeak Power - Enterprise,55513,Gas,168600.045,15871.07,8950535.778690001,46.266434999999994,1088.622,10.62310512145684,563.9528890421377
NV,Apex Generating Station,55514,Gas,18485821.67,2704143.47,996637241.197965,5030.340824999999,97375.42352999999,6.836109797828145,368.55930621091085
PA,Fayette Power Company LLC,55516,Gas,34964507.93,5080252.98,1885031034.2754753,9515.463465,101396.974635,6.882434411760337,371.05062320645993
CT,"Wallingford Energy, LLC",55517,Gas,815457.206,79475.01,43964031.221475,211.37410500000001,4229.29647,10.260548642900455,553.1805686023191
CA,High Desert Power Project,55518,Gas,30396085.34,4180217.52,1638731197.631145,8272.620014999999,124742.473425,7.271412359421909,392.0205562965884
AZ,Sundance Power Plant,55522,Gas,4089305.753,401053.13,220466521.791135,1112.20881,27612.89703,10.196418995657757,549.7189905764731
PA,York Energy Center,55524,Oil,53643844.61,7364422.47,2901516339.313155,14619.286274999999,147324.122445,7.284188927037479,393.9910225320296
CA,"Escondido Energy Center, LLC",55538,Gas,126776.361,12672.18,6834708.20319,34.47303,620.51454,10.004305573310985,539.3474684852961
CA,Chula Vista Energy Center,55540,Gas,34490.309,2068.67,1859702.03445,9.071850000000001,7503.327135000001,16.67269743361677,898.9843882542889
CA,Indigo Generation Facility,55541,Gas,346340.68,34888.88,18673260.1719,94.34724,3406.479675,9.926964694768076,535.2209693145783
CA,Larkspur Energy Faciity,55542,Oil,349467.143,34649.21,18839700.496664997,95.254425,2570.0551050000004,10.085861784438952,543.7266967028974
OR,Klamath Generation Peakers,55544,Gas,337719.833,32747.33,18206180.552505,92.53286999999999,3988.8924450000004,10.312896746085864,555.9592355317212
WI,McKinley Paper WI Company,55558,Gas,3165816.201,310909.46,170677466.57088,861.82575,15237.07926,10.182437681375148,548.9619600860005
LA,Perryville Power Station,55620,Gas,19490040.45,2737523.84,1050757390.8386252,5304.310695000001,137675.30278499998,7.119587477272892,383.8349735937369
UT,West Valley Power Plant,55622,Gas,5213475.994,502015.41,281072720.31675,1418.83734,34970.16738,10.385091553265267,559.8886303445347
CA,Creed Energy Center,55625,Gas,114021.885,10859.67,6146806.14702,30.844290000000004,973.409505,10.499571810193126,566.0214488119805
CA,Lambie Energy Center,55626,Gas,118925.593,11387.25,6411318.613395,32.65866,1201.11294,10.443750071351731,563.0260698057037
CA,Goose Haven Energy Center,55627,Gas,147037.919,14095.54,7927325.44593,39.91614,1371.6637200000002,10.431520821479701,562.399556592369
IL,"LSP University Park, LLC",55640,Gas,2063826.647,214367.9,111268473.73947,547.032555,18695.26848,9.627498552721747,519.0538030156101
WI,Riverside Energy Center,55641,Gas,40290899.83,5989607.04,2172195418.406205,10966.05228,125007.371445,6.726801868791712,362.66075618980926
CO,Blue Spruce Energy Center,55645,Oil,4660937.66,395097.07,252280656.96627003,1456.031925,78720.978375,11.796943115776587,638.5282912026405
OK,Spring Creek Power Plant,55651,Gas,1158767.931,85346.95,62470698.66153,315.70038,13541.550495,13.577145182106685,731.9617005825048
PA,Chambersburg Units 12 & 13,55654,Gas,2142329.004,216250.39,115496751.44071501,582.41277,72713.599305,9.906705851490026,534.0880607924685
CA,Pastoria Energy Facility,55656,Gas,25295131.82,3081765.37,1363732234.2036602,6884.626965,81341.83584,8.208000539638746,442.51656776961585
NH,Newington Energy,55661,Oil,9866017.442,1344764.62,580756941.46497,2827.695645,62597.57937,7.33661288768885,431.86512556001804
WA,Chehalis Generation Facility,55662,Gas,16199002.53,2278591.06,873328794.11142,10127.813339999999,71409.067275,7.109218856498102,383.2757924150813
TX,Harrison County Power Project,55664,Gas,19943007.03,2852323.14,1075181601.539685,5428.59504,141446.47083,6.991847014220135,376.94943692098116
PA,"Lower Mount Bethel Energy, LLC",55667,Gas,30296384.51,4414764.26,1633358564.11224,8246.311650000001,114737.13006,6.862514672527499,369.9763946426984
GA,AL Sandersville Energy Facility,55672,Gas,1948094.0,158256.49,104277196.2915,523.445745,72601.10836500001,12.309725812824485,658.912606310806
NV,Walter M. Higgins III Generating Station,55687,Gas,20231034.07,2773852.72,1090711863.9408002,5506.61295,84751.944255,7.29347810146171,393.21188759466656
PA,Bethlehem Power Plant,55690,Oil,34914248.42,4493222.87,1892876245.87113,9538.14309,92958.339765,7.770424354668167,421.27361598493997
MS,Ackerman Combined Cycle Plant,55694,Gas,29960559.43,4062451.8,1615231568.1096451,8153.77878,151567.933875,7.374994438087857,397.6001802925133
CA,Hanford Energy Park Peaker,55698,Gas,192008.289,19541.29,10350721.39509,52.616730000000004,1206.5560500000001,9.825773477595389,529.6846520925691
NY,Bayswater Peaking Facility,55699,Oil,705505.765,65524.4,38203732.15089,193.230405,3436.41678,10.76706944283351,583.0458905520692
NY,Bayswater Peaking Facility,55699,Gas,1267020.496,118054.45,68475974.87670001,345.637485,6484.55838,10.732509414088161,580.0372190688281
WA,Mint Farm Generating Station,55700,Gas,12217621.21,1657258.13,658685207.979195,7209.399195000001,50935.716195,7.372189635901802,397.4548056549254
OH,Fremont Energy Center,55701,Gas,27993900.24,4145419.58,1509225922.2166798,7619.446814999999,128011.96816500001,6.752971490524006,364.07072748391846
TN,"Valero Refining Company-Tennessee, LLC",55703,Gas,639581.892,629169.4,,,11227.32156,1.0165495842614087,
MS,Choctaw County Gen,55706,Gas,24554201.36,2492502.49,1323786137.14059,6683.231895000001,107823.473175,9.851224405396682,531.1072476162661
PA,Springdale Generating Station (55710),55710,Gas,28256794.31,2987846.94,1523398554.14256,7691.11443,102803.111385,9.457242916867756,509.8649913246761
AR,Magnet Cove Generating Station,55714,Gas,22990799.21,3648622.15,1239495259.682805,6256.854945000001,138847.385805,6.301227768953823,339.7159828355493
MI,Dean Peakers,55718,Gas,4085920.826,338670.11,220286630.634375,1112.20881,54549.941235,12.06460418369959,650.4460362161132
ID,Bennett Mountain Power Project,55733,Gas,2686909.019,246888.83,144858545.114895,731.19111,78282.80802000001,10.883072429805756,586.7359212439663
OH,Hanging Rock Power Company LLC,55736,Gas,72152362.59,10384804.58,3889936859.42145,19636.92651,241180.57536000002,6.947878704328975,374.5796879907633
VA,Buchanan Units 1 & 2,55738,Gas,3153156.788,330360.5,169992846.71004,858.19701,108126.472965,9.544593824019518,514.567712272018
CA,Los Esteros Critical Energy Facility,55748,Gas,1615679.211,192060.46,87107750.385735,439.984725,5232.64308,8.412346877644675,453.54338100478884
MT,Hardin Generating Station,55749,Coal,7612738.317,565373.02,722944814.6793301,210259.174635,254918.07781500003,13.464983378584284,1278.7041282573584
NY,Edgewood Energy,55786,Gas,1641628.773,162569.05,88505748.7791,447.242205,8161.943445000001,10.098040020532814,544.4194253401863
NY,Shoreham Energy,55787,Oil,202415.844,21304.25,14899424.095815001,44.452065000000005,4306.407195000001,9.501195489162962,699.3639342297898
MI,"Otsego Paper, Inc.",55799,Gas,818612.8,69824.75,,,12320.479485,11.723819992194745,
PA,"Marcus Hook Energy, LP",55801,Gas,38598694.93,5620385.35,2080955426.7376947,10505.2023,176201.63536500002,6.8676242866514485,370.25137906917627
NM,Valencia Power Plant,55802,Gas,841381.586,75871.15,45360912.870105,228.61062,14445.106755,11.089611611264626,597.8677385291379
CA,Henrietta Peaker Plant,55807,Gas,489735.944,50272.24,26404371.481365,133.35619499999999,3134.324175,9.74167739492014,525.2276700096315
CA,"Gilroy Energy Center, LLC",55810,Gas,300158.787,29924.65,16182356.050965002,82.553835,4223.85336,10.030486137682479,540.7701026065469
WA,Frederickson Power LP,55818,Gas,9006597.468,1272795.29,485568438.87736505,2451.21387,43672.793085000005,7.0762341271706,381.497671064893
FL,Stanton A,55821,Oil,22767904.61,3315739.28,1227476276.78226,6196.980735,116808.233415,6.866614859416812,370.19686203502107
CO,Rocky Mountain Energy Center,55835,Gas,21219816.21,2653141.3,1144014671.647935,5775.1397099999995,97293.77688,7.997997019608418,431.1925156974998
WI,Island Street Peaking Plant,55836,Gas,141316.635,11391.0,7780716.185265001,47.17362,6615.19302,12.405990255464841,683.0582201092969
NV,Silverhawk,55841,Gas,14178349.74,1889864.49,764388957.21912,3859.1649899999998,73819.45782,7.502310252943056,404.46760138824555
CA,Feather River Energy Center,55847,Gas,785125.986,71983.51,42328454.684384994,214.09565999999998,17293.667655,10.90702559516756,588.0298791262749
CA,Wolfskill Energy Center,55855,Gas,102180.578,9495.6,5508167.86509,28.122735,793.786875,10.760834281140738,580.0758103848099
IL,Prairie State Generating Station,55856,Coal,116426241.4,12450973.74,10836625701.9771,8333834.137245001,3358067.7474750006,9.350773990147376,870.3436316119883
SC,Jasper County Generating Facility,55927,Oil,36594775.14,5208093.87,1973159753.3398352,9965.427225,138956.248005,7.026519884903688,378.86409166043603
CA,Tracy Combined Cycle Power Plant,55933,Gas,3126791.056,390357.08,168574332.3279,850.93953,22695.954330000004,8.010079017908422,431.84648355269997
IL,Rockford II Energy Center,55936,Gas,618895.827,62371.59,33366325.081395,168.73641,15783.20463,9.922720055717676,534.9603093555095
NJ,Ocean Peaking Power,55938,Gas,1967803.741,188897.62,106089286.535595,536.146335,30502.281254999998,10.417302986665476,561.6232038052941
VA,Warren County Power Station,55939,Gas,52870868.85,7801807.68,2850400988.6947503,14389.768469999999,136661.069955,6.776745982284967,365.3513526104697
CA,Agua Mansa Power,55951,Gas,144591.45,13550.0,7795848.9382500015,39.008955,983.38854,10.670955719557197,575.3394050369005
CA,Riverview Energy Center,55963,Gas,193345.706,18511.09,10423295.287905,52.616730000000004,1840.678365,10.444857974327823,563.0838209908222
GA,Wansley CC (55965),55965,Gas,62333594.58,9224910.74,3360582478.80996,16964.3595,236106.689655,6.757094603605887,364.29430847912573
NY,"Hawkeye Energy Greenport, LLC",55969,Oil,345937.523,32036.97,25463849.246985,149.685525,4438.856204999999,10.798072445677603,794.8270153820727
CA,Cosumnes Power Plant,55970,Gas,7052633.166,945348.21,382371755.25915,1919.60346,17957.727075000003,7.460354916205956,404.4771558399101
NE,Cass County Station,55972,Gas,2385738.374,203867.0,128619631.52229,649.54446,64573.42830000001,11.702425473470448,630.8997116860012
PA,Hunterstown Combined Cycle,55976,Gas,41869110.35,3862771.96,2257277130.759,11395.150785,81310.084365,10.839135932321515,584.3671731424187
NM,Bluffview Power Plant,55977,Gas,2320873.801,287547.17,125125756.36594501,631.40076,44481.094919999996,8.071280273772127,435.1486274962992
CA,Palomar Energy Center,55985,Gas,16786268.47,2429623.88,904995223.2392251,4568.58366,44865.74136,6.908998799435573,372.4836715217111
IA,Exira Station,56013,Oil,1656813.323,161305.02,90574590.521895,1882.408875,74115.20013,10.271306640053734,561.5112940805873
GA,Walton Bainbridge Power Facility,56015,Oil,22639.5,1251.0,,2073.82491,2103.7620150000002,18.097122302158272,
AL,AMEA Sylacauga Plant,56018,Gas,1027552.3,105258.0,55002898.70550001,297.55668000000003,39409.023585,9.762225199034754,522.5531428062476
CA,Donald Von Raesfeld,56026,Gas,5672112.048,735261.78,305805095.412015,1544.02887,16498.973595000003,7.714411658933231,415.9132212910822
WI,Fox Energy Center,56031,Gas,29564008.85,4340266.73,1593880206.19206,8046.730949999999,113428.96929000001,6.811564977251985,367.2309342592085
NY,Equus  Power I,56032,Oil,655982.291,66010.01,35388523.00023,194.13759,4466.978940000001,9.937618415752398,536.1084326487755
CA,Malburg Generating Station,56041,Gas,3966602.016,490717.27,213870364.23399,1079.55015,12980.910165,8.08327372704857,435.8321528687792
CA,Magnolia Power Project,56046,Gas,11294434.17,1571435.8,608914121.3722351,3072.6355949999997,25873.823385,7.187334137353877,387.4890220601026
CT,CPV Towantic Energy Center,56047,Oil,32973206.43,5072382.95,1728733608.42984,8973.874020000001,83845.66644,6.500535695949376,340.8129128795057
WI,Elm Road Generating Station,56068,Coal,55679033.03,6323248.7,5293388031.564179,338937.01659,1628533.1527500001,8.805447274278489,837.131082882155
CA,Walnut Energy Center,56078,Gas,12230596.08,1518132.81,659394034.2573899,3328.461765,36654.809925,8.056341315750892,434.3454208445636
UT,Currant Creek Power Project,56102,Gas,20992526.56,2869263.83,1131762419.7324152,5713.45113,82718.94267,7.316345865622263,394.4434833420025
MN,Mankato Energy Center,56104,Oil,6315947.083,859473.63,340811315.2311,1722.7443150000001,26194.966875000002,7.348622299208877,396.53492944408316
MN,Mankato Energy Center,56104,Gas,13427629.24,1802213.22,724224155.089065,3658.677105,58264.86381,7.450632972273946,401.85264820611235
LA,T J Labbe Electric Generating Station,56108,Gas,1041927.034,105434.84,56171569.802714996,283.948905,38933.658645,9.882189170107338,532.760990605335
CA,Ripon Generation Station,56135,Gas,245582.84,21751.2,13239710.994615002,67.13168999999999,1330.8403950000002,11.290542131008863,608.6887617517655
CA,Riverside Energy Resource Center,56143,Gas,855697.776,83181.92,46130220.265065,233.146545,8005.00044,10.287064496707938,554.5702751879855
GA,McIntosh Combined Cycle Facility,56150,Oil,56199581.57,8748567.68,3029867284.410885,15295.1391,152225.643,6.423860867931241,346.3272383818245
MO,South Harper Peaking Facility,56151,Gas,2681684.545,211515.24,144574405.701045,729.37674,65179.42788,12.678445983372168,683.5176779746226
MN,Faribault Energy Park,56164,Oil,4794060.715,676956.5,258458851.71429,1304.53203,33531.37197,7.081785484000818,381.7953616137669
WI,Sheboygan Falls Energy Facility,56166,Gas,4419787.22,395019.77,238280962.62412497,1202.9273100000003,65811.735825,11.188774728920528,603.2127521721886
UT,Nebo Power Station,56177,Gas,3123846.47,404678.93,168413159.11924502,850.0323450000001,117816.11595,7.719320771160485,416.16488192069954
NY,Pinelawn Power,56188,Oil,1369376.339,178167.16,73975193.361765,376.48177499999997,4842.55353,7.685907655484883,415.20105816226175
NY,Poletti 500 MW CC,56196,Oil,18421226.66,2630145.55,1014443155.3991401,5463.06807,72631.952655,7.003881081790322,385.69848554546354
NV,TS Power Plant,56224,Coal,13350491.3,1456563.36,1269159614.0694451,158004.41144999999,286039.966425,9.165747036229169,871.3384181718295
OR,Port Westward,56227,Gas,16184733.64,2380141.77,872562245.4660451,3828.3206999999998,61418.238869999994,6.799903200724048,366.60095481037047
CA,Miramar Energy Facility,56232,Gas,342906.555,34495.64,18486754.729305,93.440055,3034.5338250000004,9.940576693170499,535.9156904845075
NY,Caithness Long Island Energy Center,56234,Oil,15432437.86,2412757.98,833678857.5706351,4212.059955,47740.610625,6.396181460355174,345.52941674267515
UT,Lake Side Power Plant,56237,Gas,47438115.08,6755690.32,2557515649.1997,12911.964105000001,142624.904145,7.021949324639854,378.57206711033785
SD,Groton Generating Station,56238,Gas,1635219.283,169797.9,88159407.31854,445.427835,71772.84846000001,9.630385788045672,519.2019884730024
CA,Malaga Power,56239,Gas,176287.571,17885.29,9503900.48499,48.080805,1417.930155,9.85656765979193,531.3808434188096
MN,Cannon Falls Energy Center,56241,Oil,1998558.3,171482.42,108192969.62550001,1931.396865,67716.82432500001,11.65459584720113,630.9274713145522
NC,NCEMC Anson Plant,56249,Oil,3799298.659,386418.63,206384298.10798502,1040.541195,157534.48961999998,9.832079418634656,534.0951033028222
UT,Millcreek Power,56253,Gas,1599055.335,163489.92,85933824.87300001,426.37694999999997,21797.84118,9.780757951315897,525.6215482459103
NY,"Empire Generating Co, LLC",56259,Oil,24110054.57,3352729.38,1306230239.496675,6700.46841,89375.8662,7.191172277077729,389.6020499861146
LA,Hargis-Hebert Electric Generating Statio,56283,Gas,927836.155,92413.67,50021515.02621001,252.19743,34630.880189999996,10.040031469370279,541.2783090013633
NC,NCEMC Hamlet Plant,56292,Oil,1986194.57,201342.31,108797363.48805,546.12537,82599.19425,9.86476498655449,540.3601631870122
CA,Roseville Energy Park,56298,Gas,5043358.325,624428.52,271900957.496775,1371.6637200000002,15074.693145000001,8.076758449469924,435.4396841079183
WY,Wygen II,56319,Coal,9142186.679,786442.25,869834171.4346349,176590.81773,254361.97341,11.62473999711994,1106.0369295197897
TX,Mustang Station (56326),56326,Gas,9060638.208,834751.42,488481657.57387006,2465.72883,121411.29010500001,10.854295052292334,585.1821822284172
AR,Harry D. Mattison Power Plant,56328,Gas,2579012.5,210855.84,138042440.5545,697.625265,135876.35493,12.231164666816913,654.6768662157995
TX,Quail Run Energy Center,56349,Gas,12127161.19,1423691.45,653808794.6762551,3299.431845,98189.168475,8.518110570938667,459.23489578886995
TX,Colorado Bend Energy Center,56350,Gas,14301186.54,1730533.33,771012604.2961351,3891.8236500000003,104867.864445,8.264034151829945,445.53467473298247
PA,Hunlock Unit 4,56397,Gas,512075.404,54818.84,27605179.607205,139.70649,20420.734350000002,9.341230204798205,503.57102790217743
FL,Treasure Coast Energy Center,56400,Oil,14759388.83,2033824.17,795717620.5061699,4017.0151800000003,36874.348695,7.256964022607717,391.24209075859784
FL,West County Energy Center,56407,Oil,127220978.1,20031328.29,6861486598.8822,34678.960994999994,450786.576795,6.351100449165471,342.5377738084188
CO,Spindle Hill Energy Center,56445,Oil,3590792.449,325036.53,194377503.23791498,1360.7775,196290.34000499998,11.047350428581057,598.01740819075
AR,Plum Point Energy Station,56456,Coal,46569269.96,4745154.13,4429319531.549701,2769166.790355,1704837.390285,9.814068981569626,933.4406028134013
NM,Hobbs Generating Station,56458,Gas,25653302.93,3513118.96,1383037854.9372902,3251.3510400000005,75811.63608,7.302144681716101,393.6780594919821
CA,Russell City Energy Company LLC,56467,Gas,7662470.474,1075888.88,413104147.61814004,2085.618315,26255.74827,7.121990585124368,383.9654403883606
CA,McGrath Generating Station,56471,Gas,331151.026,34087.95,17852488.171889998,89.81131500000001,1827.07059,9.71460665719118,523.7184451364778
CA,Grapeland Generating Station,56472,Gas,132067.335,12097.76,7120157.59218,36.287400000000005,984.295725,10.91667672362487,588.5517312444617
CA,Mira Loma Generating Station,56473,Gas,288315.712,29376.0,15543314.978895,78.925095,1454.217555,9.814668845315904,529.1161144776348
CA,Barre Generating Station,56474,Gas,237311.364,24070.81,12794188.812375,64.410135,3753.93153,9.858885679376804,531.522986238311
CA,Center Generating Station,56475,Gas,94033.714,9001.35,5069963.944244999,25.401180000000004,516.1882649999999,10.446623450926806,563.2448404122714
CA,Gateway Generating Station,56476,Gas,17951118.02,2486232.42,967799544.6276149,4886.09841,54876.527835,7.220209130729621,389.263504426354
WI,Marshfield Utilities Combustion Turbine,56480,Gas,103539.162,9170.86,5581986.415725,29.02992,3701.3148,11.290016639660838,608.6655358085283
AZ,Black Mountain Generating Station,56482,Gas,981230.799,96705.15,52901196.907635,1557.636645,46135.80036,10.146624031915572,547.0359842018239
KS,Emporia Energy Center,56502,Gas,4662745.9,371169.35,251384456.16224998,1270.059,114329.80399500001,12.562313941062214,677.2769792609492
AR,City Water & Light - City of Jonesboro,56505,Oil,277005.4,26244.0,15139012.561500002,427.284135,28891.120695,10.554999237921049,576.8561408893462
AR,City Water & Light - City of Jonesboro,56505,Gas,836180.5,80318.0,45047450.5155,586.04151,57989.07957,10.410873029706915,560.8636982432332
CA,Colusa Generating Station,56532,Gas,18687396.77,2625444.96,1007493086.8297949,5085.67911,35639.669910000004,7.117801764924449,383.7418426893226
KY,Paducah Power Systems Plant 1,56556,Gas,1514231.226,133281.12,81642656.57163,412.769175,64785.70959,11.361183234354574,612.5598027059647
AR,John W. Turk Jr. Power Plant,56564,Coal,34842278.84,3906213.71,3315084444.927105,578315.015355,744170.205795,8.919706249251787,848.6695022446954
CA,Niland Gas Turbine Plant,56569,Gas,994106.276,105479.56,53595450.165989995,270.34112999999996,4270.1197950000005,9.424634270374279,508.1121893757425
WY,Wygen III,56596,Coal,9356403.092,890614.93,890217479.86746,202421.096235,192045.62139,10.50555383346201,999.5537351562924
TX,San Jacinto County Peaking Facility,56603,Gas,1180791.44,93367.8,63660997.049145006,321.14349,17095.901325,12.646666623825343,681.830321043711
TX,Hardin County Peaking Facility,56604,Gas,1506156.636,125379.2,81199166.48379,409.140435,24081.225825,12.012811024476148,647.6286854900175
MT,Culbertson Station,56606,Gas,1526626.566,187172.98,82305851.444325,415.49073000000004,58987.890255,8.156233693559829,439.7314796415861
